"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"CTA|IT","28.03.2017 10:00 - 28.03.2017 11:00 (CET)","261","n/e","227","6771","664","0","n/e","n/e","676","331","4","3036","575","n/e","n/e","10074","n/e","8044","29","n/e","2045"
"CTA|IT","28.03.2017 11:00 - 28.03.2017 12:00 (CET)","258","n/e","227","6362","617","0","n/e","n/e","675","327","6","2649","484","n/e","n/e","9096","n/e","9223","30","n/e","1914"
"CTA|IT","28.03.2017 12:00 - 28.03.2017 13:00 (CET)","259","n/e","227","5863","617","0","n/e","n/e","674","275","546","2576","375","n/e","n/e","7775","n/e","9945","27","n/e","1917"
"CTA|IT","28.03.2017 13:00 - 28.03.2017 14:00 (CET)","262","n/e","227","5429","615","0","n/e","n/e","675","15","547","2516","299","n/e","n/e","7697","n/e","9772","32","n/e","1823"
"CTA|IT","28.03.2017 14:00 - 28.03.2017 15:00 (CET)","266","n/e","231","5676","613","12","n/e","n/e","676","22","12","2557","389","n/e","n/e","7970","n/e","9110","31","n/e","1639"
"CTA|IT","28.03.2017 15:00 - 28.03.2017 16:00 (CET)","264","n/e","232","6387","621","12","n/e","n/e","677","117","4","2570","500","n/e","n/e","8041","n/e","8351","32","n/e","1632"
"CTA|IT","28.03.2017 16:00 - 28.03.2017 17:00 (CET)","262","n/e","230","7453","619","12","n/e","n/e","677","170","4","2759","585","n/e","n/e","8282","n/e","6651","32","n/e","1633"
"CTA|IT","28.03.2017 17:00 - 28.03.2017 18:00 (CET)","260","n/e","228","7817","624","12","n/e","n/e","676","171","4","3396","692","n/e","n/e","8253","n/e","4112","33","n/e","1684"
"CTA|IT","28.03.2017 18:00 - 28.03.2017 19:00 (CET)","264","n/e","228","8057","814","12","n/e","n/e","676","416","4","4587","1022","n/e","n/e","8645","n/e","1302","31","n/e","1456"
"CTA|IT","28.03.2017 19:00 - 28.03.2017 20:00 (CET)","271","n/e","228","8902","1010","12","n/e","n/e","676","1911","4","5042","1196","n/e","n/e","9230","n/e","47","32","n/e","1304"
"CTA|IT","28.03.2017 20:00 - 28.03.2017 21:00 (CET)","261","n/e","228","10361","1036","12","n/e","n/e","676","1440","","4805","1084","n/e","n/e","10291","n/e","0","32","n/e","1108"
"CTA|IT","28.03.2017 21:00 - 28.03.2017 22:00 (CET)","260","n/e","228","10035","990","12","n/e","n/e","676","649","4","3955","766","n/e","n/e","10459","n/e","0","31","n/e","991"
"CTA|IT","28.03.2017 22:00 - 28.03.2017 23:00 (CET)","262","n/e","228","9418","1022","12","n/e","n/e","677","0","4","3191","452","n/e","n/e","9340","n/e","0","32","n/e","883"
"CTA|IT","28.03.2017 23:00 - 29.03.2017 00:00 (CET)","266","n/e","228","8474","1019","11","n/e","n/e","678","2","4","2387","262","n/e","n/e","8697","n/e","0","32","n/e","820"
"CTA|IT","29.03.2017 00:00 - 29.03.2017 01:00 (CET)","279","n/e","228","6137","1022","0","n/e","n/e","673","0","174","2172","120","n/e","n/e","8281","n/e","0","33","n/e","910"
"CTA|IT","29.03.2017 01:00 - 29.03.2017 02:00 (CET)","278","n/e","227","4943","1020","0","n/e","n/e","674","0","529","1930","86","n/e","n/e","7965","n/e","0","31","n/e","1064"
"CTA|IT","29.03.2017 02:00 - 29.03.2017 03:00 (CET)","280","n/e","227","4474","1023","0","n/e","n/e","675","0","483","1913","86","n/e","n/e","7441","n/e","0","30","n/e","1152"
"CTA|IT","29.03.2017 03:00 - 29.03.2017 04:00 (CET)","281","n/e","227","4348","945","0","n/e","n/e","675","0","491","1839","59","n/e","n/e","6996","n/e","0","30","n/e","1286"
"CTA|IT","29.03.2017 04:00 - 29.03.2017 05:00 (CET)","283","n/e","227","4425","983","0","n/e","n/e","676","0","489","1853","85","n/e","n/e","7114","n/e","0","30","n/e","1359"
"CTA|IT","29.03.2017 05:00 - 29.03.2017 06:00 (CET)","281","n/e","227","5296","1024","0","n/e","n/e","675","0","294","1889","99","n/e","n/e","8151","n/e","0","30","n/e","1507"
"CTA|IT","29.03.2017 06:00 - 29.03.2017 07:00 (CET)","281","n/e","227","7444","1032","0","n/e","n/e","675","3","245","2493","488","n/e","n/e","9972","n/e","1","30","n/e","1545"
"CTA|IT","29.03.2017 07:00 - 29.03.2017 08:00 (CET)","284","n/e","227","8281","1035","0","n/e","n/e","675","682","4","4293","1078","n/e","n/e","10607","n/e","515","31","n/e","1449"
"CTA|IT","29.03.2017 08:00 - 29.03.2017 09:00 (CET)","281","n/e","227","8198","1013","12","n/e","n/e","674","2135","15","4520","1003","n/e","n/e","10647","n/e","2837","28","n/e","1266"
"CTA|IT","29.03.2017 09:00 - 29.03.2017 10:00 (CET)","281","n/e","229","8065","1004","12","n/e","n/e","673","139","66","4211","1041","n/e","n/e","10658","n/e","5704","27","n/e","1157"
"CTA|IT","29.03.2017 10:00 - 29.03.2017 11:00 (CET)","280","n/e","227","6945","1010","12","n/e","n/e","671","28","4","3299","561","n/e","n/e","10268","n/e","7869","30","n/e","1271"
"CTA|IT","29.03.2017 11:00 - 29.03.2017 12:00 (CET)","280","n/e","231","6734","994","13","n/e","n/e","669","25","9","2815","512","n/e","n/e","10260","n/e","9387","32","n/e","1400"
"CTA|IT","29.03.2017 12:00 - 29.03.2017 13:00 (CET)","278","n/e","230","6589","860","12","n/e","n/e","668","0","155","2498","477","n/e","n/e","9466","n/e","10038","28","n/e","1613"
"CTA|IT","29.03.2017 13:00 - 29.03.2017 14:00 (CET)","280","n/e","236","6176","696","12","n/e","n/e","668","0","676","2488","424","n/e","n/e","8803","n/e","10115","27","n/e","1794"
"CTA|IT","29.03.2017 14:00 - 29.03.2017 15:00 (CET)","278","n/e","231","6117","684","12","n/e","n/e","667","3","765","2431","420","n/e","n/e","8752","n/e","9610","28","n/e","2029"
"CTA|IT","29.03.2017 15:00 - 29.03.2017 16:00 (CET)","277","n/e","249","6041","656","13","n/e","n/e","667","65","796","2413","467","n/e","n/e","9122","n/e","8515","28","n/e","2246"
"CTA|IT","29.03.2017 16:00 - 29.03.2017 17:00 (CET)","276","n/e","240","5874","777","13","n/e","n/e","667","158","158","2584","527","n/e","n/e","9669","n/e","6638","32","n/e","2433"
"CTA|IT","29.03.2017 17:00 - 29.03.2017 18:00 (CET)","279","n/e","232","6397","915","13","n/e","n/e","665","162","4","2977","623","n/e","n/e","9913","n/e","4052","31","n/e","2298"
"CTA|IT","29.03.2017 18:00 - 29.03.2017 19:00 (CET)","277","n/e","233","7133","1053","13","n/e","n/e","664","644","4","4147","942","n/e","n/e","10433","n/e","1265","32","n/e","1933"
"CTA|IT","29.03.2017 19:00 - 29.03.2017 20:00 (CET)","276","n/e","231","7737","1076","13","n/e","n/e","667","2253","","5012","1153","n/e","n/e","10940","n/e","45","29","n/e","1815"
"CTA|IT","29.03.2017 20:00 - 29.03.2017 21:00 (CET)","279","n/e","231","8904","1077","13","n/e","n/e","669","1562","","4961","1258","n/e","n/e","11993","n/e","0","28","n/e","1909"
"CTA|IT","29.03.2017 21:00 - 29.03.2017 22:00 (CET)","279","n/e","231","8431","1071","13","n/e","n/e","669","258","","4209","900","n/e","n/e","11673","n/e","0","31","n/e","2003"
"CTA|IT","29.03.2017 22:00 - 29.03.2017 23:00 (CET)","278","n/e","231","8023","1029","13","n/e","n/e","670","3","4","2934","341","n/e","n/e","10086","n/e","0","32","n/e","2204"
"CTA|IT","29.03.2017 23:00 - 30.03.2017 00:00 (CET)","277","n/e","231","7330","1016","11","n/e","n/e","671","0","52","2322","214","n/e","n/e","9077","n/e","0","30","n/e","2424"
"CTA|IT","30.03.2017 00:00 - 30.03.2017 01:00 (CET)","281","n/e","232","4650","932","0","n/e","n/e","671","142","72","2213","143","n/e","n/e","8190","n/e","0","29","n/e","2552"
"CTA|IT","30.03.2017 01:00 - 30.03.2017 02:00 (CET)","283","n/e","231","4258","692","0","n/e","n/e","672","159","297","1954","74","n/e","n/e","7583","n/e","0","33","n/e","2547"
"CTA|IT","30.03.2017 02:00 - 30.03.2017 03:00 (CET)","282","n/e","231","3926","615","0","n/e","n/e","672","159","491","1878","74","n/e","n/e","7217","n/e","0","31","n/e","2502"
"CTA|IT","30.03.2017 03:00 - 30.03.2017 04:00 (CET)","280","n/e","231","4029","615","0","n/e","n/e","672","0","944","1803","54","n/e","n/e","7149","n/e","0","31","n/e","2601"
"CTA|IT","30.03.2017 04:00 - 30.03.2017 05:00 (CET)","279","n/e","231","4182","630","0","n/e","n/e","672","0","1132","1828","77","n/e","n/e","7337","n/e","0","31","n/e","2838"
"CTA|IT","30.03.2017 05:00 - 30.03.2017 06:00 (CET)","280","n/e","231","4519","761","0","n/e","n/e","672","0","812","1864","106","n/e","n/e","8010","n/e","0","30","n/e","3031"
"CTA|IT","30.03.2017 06:00 - 30.03.2017 07:00 (CET)","281","n/e","231","5737","995","0","n/e","n/e","672","2","195","2453","368","n/e","n/e","9642","n/e","2","27","n/e","3092"
"CTA|IT","30.03.2017 07:00 - 30.03.2017 08:00 (CET)","281","n/e","231","6785","1026","0","n/e","n/e","673","200","103","3800","909","n/e","n/e","10464","n/e","514","29","n/e","3017"
"CTA|IT","30.03.2017 08:00 - 30.03.2017 09:00 (CET)","280","n/e","235","7160","1020","0","n/e","n/e","672","542","85","4386","1158","n/e","n/e","10715","n/e","2941","30","n/e","2617"
"CTA|IT","30.03.2017 09:00 - 30.03.2017 10:00 (CET)","280","n/e","239","6460","1040","0","n/e","n/e","667","26","50","3990","871","n/e","n/e","10871","n/e","5793","32","n/e","2281"
"CTA|IT","30.03.2017 10:00 - 30.03.2017 11:00 (CET)","260","n/e","232","5791","1031","0","n/e","n/e","666","25","5","3110","590","n/e","n/e","9882","n/e","7944","31","n/e","2206"
"CTA|IT","30.03.2017 11:00 - 30.03.2017 12:00 (CET)","277","n/e","234","5764","998","0","n/e","n/e","668","25","149","2708","524","n/e","n/e","9305","n/e","9327","31","n/e","2090"
"CTA|IT","30.03.2017 12:00 - 30.03.2017 13:00 (CET)","276","n/e","245","5214","780","0","n/e","n/e","665","0","345","2471","441","n/e","n/e","8560","n/e","10004","33","n/e","2048"
"CTA|IT","30.03.2017 13:00 - 30.03.2017 14:00 (CET)","282","n/e","234","4869","615","0","n/e","n/e","664","0","1078","2400","416","n/e","n/e","8252","n/e","10094","32","n/e","2196"
"CTA|IT","30.03.2017 14:00 - 30.03.2017 15:00 (CET)","284","n/e","232","4965","625","0","n/e","n/e","666","0","632","2363","411","n/e","n/e","8383","n/e","9598","32","n/e","2289"
"CTA|IT","30.03.2017 15:00 - 30.03.2017 16:00 (CET)","280","n/e","232","5507","754","0","n/e","n/e","666","0","805","2439","466","n/e","n/e","8826","n/e","8457","30","n/e","2576"
"CTA|IT","30.03.2017 16:00 - 30.03.2017 17:00 (CET)","285","n/e","243","5607","822","0","n/e","n/e","665","146","385","2619","483","n/e","n/e","9210","n/e","6603","31","n/e","2774"
"CTA|IT","30.03.2017 17:00 - 30.03.2017 18:00 (CET)","285","n/e","233","6112","957","0","n/e","n/e","664","236","384","3147","538","n/e","n/e","9887","n/e","4002","32","n/e","2808"
"CTA|IT","30.03.2017 18:00 - 30.03.2017 19:00 (CET)","284","n/e","233","6328","1072","0","n/e","n/e","665","422","1","4087","686","n/e","n/e","10219","n/e","1255","30","n/e","2663"
"CTA|IT","30.03.2017 19:00 - 30.03.2017 20:00 (CET)","281","n/e","233","6744","1090","0","n/e","n/e","665","1753","","4898","859","n/e","n/e","10636","n/e","50","32","n/e","2560"
"CTA|IT","30.03.2017 20:00 - 30.03.2017 21:00 (CET)","283","n/e","254","7495","1088","0","n/e","n/e","665","1576","","5028","1021","n/e","n/e","11487","n/e","0","30","n/e","2627"
"CTA|IT","30.03.2017 21:00 - 30.03.2017 22:00 (CET)","281","n/e","245","7801","1079","0","n/e","n/e","668","298","1","3844","667","n/e","n/e","11096","n/e","0","31","n/e","2516"
"CTA|IT","30.03.2017 22:00 - 30.03.2017 23:00 (CET)","284","n/e","253","7328","1033","0","n/e","n/e","671","160","4","2841","367","n/e","n/e","9415","n/e","0","33","n/e","2457"
"CTA|IT","30.03.2017 23:00 - 31.03.2017 00:00 (CET)","284","n/e","256","6231","1020","0","n/e","n/e","670","135","4","2387","260","n/e","n/e","8644","n/e","0","32","n/e","2455"
"CTA|IT","31.03.2017 00:00 - 31.03.2017 01:00 (CET)","299","n/e","233","4781","848","0","n/e","n/e","670","0","246","2347","135","n/e","n/e","7751","n/e","0","32","n/e","2529"
"CTA|IT","31.03.2017 01:00 - 31.03.2017 02:00 (CET)","301","n/e","233","4350","647","0","n/e","n/e","670","0","933","2027","116","n/e","n/e","7144","n/e","0","30","n/e","2614"
"CTA|IT","31.03.2017 02:00 - 31.03.2017 03:00 (CET)","300","n/e","240","3929","611","0","n/e","n/e","670","0","1120","1944","113","n/e","n/e","6874","n/e","0","32","n/e","2615"
"CTA|IT","31.03.2017 03:00 - 31.03.2017 04:00 (CET)","299","n/e","234","3911","620","0","n/e","n/e","671","0","1057","1849","75","n/e","n/e","6882","n/e","0","32","n/e","2453"
"CTA|IT","31.03.2017 04:00 - 31.03.2017 05:00 (CET)","301","n/e","246","4177","625","0","n/e","n/e","672","0","1387","1881","118","n/e","n/e","7109","n/e","0","30","n/e","2168"
"CTA|IT","31.03.2017 05:00 - 31.03.2017 06:00 (CET)","300","n/e","242","4749","797","0","n/e","n/e","673","0","769","2000","134","n/e","n/e","7880","n/e","0","30","n/e","1903"
"CTA|IT","31.03.2017 06:00 - 31.03.2017 07:00 (CET)","306","n/e","238","6295","995","0","n/e","n/e","673","0","317","2717","411","n/e","n/e","10389","n/e","1","30","n/e","1748"
"CTA|IT","31.03.2017 07:00 - 31.03.2017 08:00 (CET)","302","n/e","234","7344","1071","0","n/e","n/e","673","646","30","3676","786","n/e","n/e","10860","n/e","465","31","n/e","1460"
"CTA|IT","31.03.2017 08:00 - 31.03.2017 09:00 (CET)","284","n/e","253","7846","1085","0","n/e","n/e","670","1149","","4341","1047","n/e","n/e","11111","n/e","2811","29","n/e","1081"
"CTA|IT","31.03.2017 09:00 - 31.03.2017 10:00 (CET)","285","n/e","290","7572","1081","0","n/e","n/e","668","359","2","3753","968","n/e","n/e","10898","n/e","5723","29","n/e","797"
"CTA|IT","31.03.2017 10:00 - 31.03.2017 11:00 (CET)","301","n/e","304","7428","1027","0","n/e","n/e","668","100","2","2955","569","n/e","n/e","10384","n/e","7878","27","n/e","723"
"CTA|IT","31.03.2017 11:00 - 31.03.2017 12:00 (CET)","302","n/e","290","6647","847","0","n/e","n/e","668","1","3","2675","423","n/e","n/e","10176","n/e","9236","27","n/e","798"
"CTA|IT","31.03.2017 12:00 - 31.03.2017 13:00 (CET)","297","n/e","292","5615","601","0","n/e","n/e","668","0","4","2556","305","n/e","n/e","9018","n/e","9977","30","n/e","982"
"CTA|IT","31.03.2017 13:00 - 31.03.2017 14:00 (CET)","294","n/e","290","5208","417","0","n/e","n/e","667","0","3","2398","297","n/e","n/e","8249","n/e","10100","29","n/e","1148"
"CTA|IT","31.03.2017 14:00 - 31.03.2017 15:00 (CET)","293","n/e","290","5754","475","0","n/e","n/e","666","0","3","2359","383","n/e","n/e","8607","n/e","9578","32","n/e","1169"
"CTA|IT","31.03.2017 15:00 - 31.03.2017 16:00 (CET)","298","n/e","267","5816","654","0","n/e","n/e","666","49","4","2427","453","n/e","n/e","9138","n/e","8455","29","n/e","1040"
"CTA|IT","31.03.2017 16:00 - 31.03.2017 17:00 (CET)","299","n/e","268","6186","799","0","n/e","n/e","666","235","4","2849","483","n/e","n/e","9355","n/e","6563","28","n/e","892"
"CTA|IT","31.03.2017 17:00 - 31.03.2017 18:00 (CET)","303","n/e","273","6672","877","0","n/e","n/e","668","305","4","3606","653","n/e","n/e","9629","n/e","3931","30","n/e","744"
"CTA|IT","31.03.2017 18:00 - 31.03.2017 19:00 (CET)","302","n/e","280","7129","887","0","n/e","n/e","668","662","1","4912","819","n/e","n/e","10080","n/e","1234","29","n/e","504"
"CTA|IT","31.03.2017 19:00 - 31.03.2017 20:00 (CET)","305","n/e","271","7599","886","0","n/e","n/e","669","1946","","5314","1254","n/e","n/e","11164","n/e","51","30","n/e","416"
"CTA|IT","31.03.2017 20:00 - 31.03.2017 21:00 (CET)","306","n/e","277","8670","881","68","n/e","n/e","668","1739","","5257","1302","n/e","n/e","11912","n/e","0","31","n/e","352"
"CTA|IT","31.03.2017 21:00 - 31.03.2017 22:00 (CET)","305","n/e","271","8414","833","0","n/e","n/e","664","436","","4511","803","n/e","n/e","11593","n/e","0","27","n/e","362"
"CTA|IT","31.03.2017 22:00 - 31.03.2017 23:00 (CET)","306","n/e","259","8133","869","0","n/e","n/e","659","170","20","3169","360","n/e","n/e","10514","n/e","0","29","n/e","477"
"CTA|IT","31.03.2017 23:00 - 01.04.2017 00:00 (CET)","303","n/e","291","7756","820","0","n/e","n/e","650","0","85","2443","211","n/e","n/e","9918","n/e","0","31","n/e","650"
"CTA|IT","01.04.2017 00:00 - 01.04.2017 01:00 (CET)","308","n/e","279","5981","808","0","n/e","n/e","667","79","647","2406","132","n/e","n/e","8668","n/e","0","32","n/e","786"
"CTA|IT","01.04.2017 01:00 - 01.04.2017 02:00 (CET)","304","n/e","300","4757","807","0","n/e","n/e","677","28","803","2088","114","n/e","n/e","7893","n/e","0","31","n/e","880"
"CTA|IT","01.04.2017 02:00 - 01.04.2017 03:00 (CET)","314","n/e","290","4180","775","0","n/e","n/e","680","111","801","1930","65","n/e","n/e","7502","n/e","0","31","n/e","891"
"CTA|IT","01.04.2017 03:00 - 01.04.2017 04:00 (CET)","321","n/e","269","4462","773","0","n/e","n/e","680","0","733","1891","64","n/e","n/e","7563","n/e","0","30","n/e","891"
"CTA|IT","01.04.2017 04:00 - 01.04.2017 05:00 (CET)","323","n/e","268","4454","788","0","n/e","n/e","680","0","775","1853","56","n/e","n/e","7556","n/e","0","29","n/e","824"
"CTA|IT","01.04.2017 05:00 - 01.04.2017 06:00 (CET)","323","n/e","268","4739","806","0","n/e","n/e","681","0","680","2023","96","n/e","n/e","7801","n/e","0","28","n/e","802"
"CTA|IT","01.04.2017 06:00 - 01.04.2017 07:00 (CET)","322","n/e","255","5146","814","0","n/e","n/e","680","0","256","2221","303","n/e","n/e","8817","n/e","2","29","n/e","798"
"CTA|IT","01.04.2017 07:00 - 01.04.2017 08:00 (CET)","321","n/e","264","6338","840","0","n/e","n/e","678","66","","2675","543","n/e","n/e","9466","n/e","613","30","n/e","897"
"CTA|IT","01.04.2017 08:00 - 01.04.2017 09:00 (CET)","321","n/e","290","6869","867","0","n/e","n/e","678","783","","3298","691","n/e","n/e","9431","n/e","2517","27","n/e","839"
"CTA|IT","01.04.2017 09:00 - 01.04.2017 10:00 (CET)","320","n/e","286","7202","881","0","n/e","n/e","676","1013","2","3376","743","n/e","n/e","9564","n/e","5077","30","n/e","619"
"CTA|IT","01.04.2017 10:00 - 01.04.2017 11:00 (CET)","322","n/e","268","7252","875","0","n/e","n/e","675","76","4","3263","776","n/e","n/e","9893","n/e","6960","31","n/e","642"
"CTA|IT","01.04.2017 11:00 - 01.04.2017 12:00 (CET)","314","n/e","270","6275","827","0","n/e","n/e","675","0","4","2815","412","n/e","n/e","9291","n/e","7842","30","n/e","886"
"CTA|IT","01.04.2017 12:00 - 01.04.2017 13:00 (CET)","317","n/e","323","5426","798","0","n/e","n/e","675","0","7","2375","232","n/e","n/e","8426","n/e","8313","29","n/e","1370"
"CTA|IT","01.04.2017 13:00 - 01.04.2017 14:00 (CET)","323","n/e","341","4702","645","0","n/e","n/e","675","0","538","2261","228","n/e","n/e","7776","n/e","8526","30","n/e","1849"
"CTA|IT","01.04.2017 14:00 - 01.04.2017 15:00 (CET)","323","n/e","327","4800","654","0","n/e","n/e","677","0","655","2249","230","n/e","n/e","7855","n/e","7793","31","n/e","2174"
"CTA|IT","01.04.2017 15:00 - 01.04.2017 16:00 (CET)","318","n/e","307","5047","607","0","n/e","n/e","676","33","153","2310","334","n/e","n/e","8143","n/e","6729","30","n/e","2371"
"CTA|IT","01.04.2017 16:00 - 01.04.2017 17:00 (CET)","320","n/e","311","5555","648","0","n/e","n/e","676","223","138","2816","421","n/e","n/e","8598","n/e","5007","31","n/e","2406"
"CTA|IT","01.04.2017 17:00 - 01.04.2017 18:00 (CET)","323","n/e","321","5733","793","0","n/e","n/e","677","272","4","3401","567","n/e","n/e","8628","n/e","2879","29","n/e","2285"
"CTA|IT","01.04.2017 18:00 - 01.04.2017 19:00 (CET)","322","n/e","303","6297","871","0","n/e","n/e","677","277","4","3920","673","n/e","n/e","8936","n/e","916","30","n/e","2104"
"CTA|IT","01.04.2017 19:00 - 01.04.2017 20:00 (CET)","323","n/e","314","7014","832","0","n/e","n/e","677","396","","4171","717","n/e","n/e","9547","n/e","46","28","n/e","2052"
"CTA|IT","01.04.2017 20:00 - 01.04.2017 21:00 (CET)","324","n/e","284","7422","816","0","n/e","n/e","676","825","55","4005","654","n/e","n/e","9932","n/e","0","28","n/e","2021"
"CTA|IT","01.04.2017 21:00 - 01.04.2017 22:00 (CET)","320","n/e","267","6037","819","0","n/e","n/e","677","544","132","3300","434","n/e","n/e","8969","n/e","0","30","n/e","2045"
"CTA|IT","01.04.2017 22:00 - 01.04.2017 23:00 (CET)","312","n/e","278","6193","818","0","n/e","n/e","678","226","134","2851","274","n/e","n/e","8836","n/e","0","30","n/e","1809"
"CTA|IT","01.04.2017 23:00 - 02.04.2017 00:00 (CET)","312","n/e","300","6030","812","0","n/e","n/e","678","7","4","2536","251","n/e","n/e","8627","n/e","0","31","n/e","1733"
"CTA|IT","02.04.2017 00:00 - 02.04.2017 01:00 (CET)","300","n/e","297","5565","815","0","n/e","n/e","676","56","","2350","133","n/e","n/e","8330","n/e","0","30","n/e","1800"
"CTA|IT","02.04.2017 01:00 - 02.04.2017 02:00 (CET)","299","n/e","300","4911","790","0","n/e","n/e","676","61","1","2085","105","n/e","n/e","7278","n/e","0","31","n/e","1869"
"CTA|IT","02.04.2017 02:00 - 02.04.2017 03:00 (CET)","302","n/e","312","4504","655","0","n/e","n/e","676","65","","1853","51","n/e","n/e","6881","n/e","0","31","n/e","1886"
"CTA|IT","02.04.2017 03:00 - 02.04.2017 04:00 (CET)","306","n/e","315","4636","576","0","n/e","n/e","676","61","365","1852","64","n/e","n/e","6900","n/e","0","31","n/e","1899"
"CTA|IT","02.04.2017 04:00 - 02.04.2017 05:00 (CET)","310","n/e","292","4605","489","0","n/e","n/e","676","65","","1887","110","n/e","n/e","6956","n/e","0","30","n/e","1924"
"CTA|IT","02.04.2017 05:00 - 02.04.2017 06:00 (CET)","311","n/e","305","5418","629","0","n/e","n/e","675","43","","2050","102","n/e","n/e","7802","n/e","0","31","n/e","1776"
"CTA|IT","02.04.2017 06:00 - 02.04.2017 07:00 (CET)","314","n/e","310","5354","794","0","n/e","n/e","675","13","4","2123","135","n/e","n/e","8062","n/e","7","30","n/e","1732"
